Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
"không hài lòng về cách trả khách. xe thả số ít người về quy nhơn xuống khu vực phú yên, kêu chờ xe sau lên chở nhưng xe sau còn xa, xe sau lên phải ngồi tạm chật chội để tới quy nhơn trong khi bỏ tiền ra nguyên chặng giường nằm. cần thay đổi cách vận hành và điều phối, anh phụ xe cũng có trách nhiệm ở lại cùng khách nên mới bắt được xe.",0,0,0,0,1,0
"nhân viên tư vấn khá là nhiệt tình, mặt hàng đa dạng,giá cả chấp nhận được cho khách du lịch.",0,4,0,0,0,0
"rất tuyệt vời cho các bạn trẻ yêu thích khoa học đang trong quá trình hoàn thiện, sẽ có thêm nhiều thú vị trong tương lai",5,0,0,0,0,0
"nhân viên nhiệt tình, gửi xe rồi đi thang bộ lên tế trời, tháp và đền thờ
",4,0,0,0,0,0
"có lần mình về và ghé quán nhưng trời ơi không còn chổ nào để ngồi, buồn' ... đang chuẩn bị bỏ đi thì cô chủ vội chạy ra mời mình vào và thế là có được chỗ ngồi vip luôn ... điều không ngờ là quán khá đông nhưng mình không phải đợi lâu, đồ ăn thì ok, không có gì phải chê ... cuối cùng mình ""chốt hạ"" với ly kem misu yêu thích. nhìn chung mỗi lần về thấy quán mỗi khác, đậm chất quê hương. cảm ơn cô chủ quán nhìu ..nhìu.. :",0,0,0,5,0,0
"bingo's signature thì mềm mịn, nhiều topping, nhìn thích mắt lắm, ăn không bị ngấy. ở bingo có máy lạnh nữa, nên mùa hè mà vô đây tránh nóng nắng thì tuyệt cú mèo. không gian yên tĩnh nên có thể học bài được nha ",0,0,0,5,0,0
phòng người nhưng chỉ cho đôi dép muốn mang phải mượn,0,2,0,0,0,0
"buổi tối quy nhơn cũng đáng yêu lắm, nên mình chọn thuê xe máy dạo quanh phố phường, dạo qua một loạt các sự lựa chọn bọn mình quyết định thuê xe máy bên dịch vụ cho thuê xe máy giá rẻ - giá chỉk/xe/ngày vì đi người nên mình chọn homestay tên la paradise quy nhơn, cách bãi biển và quảng trường khoảngm, , anh chị chủ nhà thiết kế các phòng đúng theo cái tên luôn ạ: ocean người, jungle người to hơn ocean chút, lotus người và dorm có thể ở dc,8ng nha, ở đây các cậu có thể hát hò, nấu ăn, dùng máy giặt thỏai mái  chúng mình ở phòng ocean, jungle và lotus đặt theo combo cả máy bay nữa là.450k/ng ngoài homestay ra, còn rất nhiều khách sạn sát biển đường xuân diệu, nguyễn huệ, ngô mây, nguyễn nhạc... nhé: ly kỳ hotel, thiên hải hotel, mento hotel, elements hostel, carisbay hotel...  nếu chủ yếu thời gian dành cho nghỉ dưỡng thì nên ở resort nha vì cách trung tâm khoảng hơnkm đó: casa marina resort, crown retreat quy nhơn resort, avani quy nhơn resort, flc quy nhơn có bao gồm đưa khách đi eo gió ...",5,5,0,0,5,0
"gia đình chúng tôi người đến quán và đã đặt bàn sẵn, thật sự các món ăn ở đây rất ngon và độc đáo. đặc biệt tôi là một người con sinh ra và
 lớn lên tại vùng đất này tôi rất thích ăn các loại mắm, quán đã mang lại cho tôi một món ăn đậm chất quê hương, mang lại hoài niệm mà bất cứ người con xa quê nào cũng nhớ “ mắm nêm ăn với bún”. chúc cho quán ngày càng phát triển",0,0,5,5,0,0
"một quán trà sữa nhỏ nhỏ xinh xinh view khá zễ thương, đặc biết nó gần trường đại học nên khá là đông nhé. quán khá đa dạng về món, với giá cũng hợp lý vs sinh viên nè, thấy trà sữa cũng ngon cũng bình thường như mấy quán ngon khác hoy nhưng đc cái gần sinh viên. quán phục vụ khá vui vẽ, nói chuyện vui, có mấy bạn nữ ohucj vụ zễ thương nè :. tóm lại quán khá ok nhé, quán hơi đông nên mình nên đi sớm sớm xíu kẻo hết chổ nhé :. có dịp mình sẽ ghé lại.",0,0,0,5,0,0
điểm cố hữu của các sân bay địa phương là khó khăn trong việc làm vé và thực hiện chuyến bay.,0,0,0,0,3,0
xe đi qua khúc đỗ xăng một lúc thì quay lại để đổ xăng làm tốn thời gian. còn dừng đi vệ sinh lúch30 sáng ở bãi đất trống,0,0,0,0,2,0
"bữa sáng ngon miệng, nhà hàng hơi nhỏ vào giờ cao điểm-8 giờ sáng thường không còn bàn trống",0,0,0,3,0,0
"dịch vụ cho thuê xe máy ở đây rất nhiệt tình, giao xe tận nơi và lấy xe tận nơi hoàn toàn miễn phí, một ngày tính theo tiếng bắt đầu từ lúc nhận xe nhưng khi mình trả xe lỡ đi xa quá về ko kịp trễ hẳn tiếng. bạn chủ vẫn rất vui vẻ và ko tính theo phí phát sinh. kinh doanh rất sởi lởi và thiệt tình, cho bạn đánh giá sao nhé",0,0,0,0,5,0
"resort nằm ngay khu ghềnh ráng của thành phố quy nhơn xinh đẹp đây hehe. thích nhất view ngắm biển, sáng có thể ngắm bình minh miễn phí. mình đi chung với gia đình, nên quyết định chọn resort này để cả nhà cùng nghỉ dưỡng thật thoải mái. ở đây có nhiều dịch vụ hạng sang chất lượng để tha hồ chọn nhé. món ăn của nhà hàng ở đây cũng rất ngon. xung quanh cây cối nhiều mang lại một không gian xanh mướt luôn. gia đình mình nghỉ dưỡng ở đây ai cũng thích. giá khá cao, tầm triệu đến triệu. nhưng đổi lại là những điều rất đáng để trải nghiệm. resort cách sân bay phù cát tầmkm, xuống sân bay đi taxi vào là tiện nhất",5,5,0,0,0,0
"tôi đều ghé kim đình mỗi lần đến qui nhơn. nằm ở vị trí đắc địa, đường nguyễn huệ, trước mặt là công viên rộng với cây xanh cao vút quanh năm rì rào gió biển. quán có thực đơn khá phong phú: chè, sinh tố và cả bánh bèo phong cách quy nhơn. ngon, mát mẻ, giá bình dân là đặc điểm của kim đình.",0,0,5,5,0,0
tiện nghi tốt và đầy đủ,0,4,0,0,0,0
"núi nằm liền kề qld đoạn đường biển đẹp qui nhơn. lên tới đỉnh rada nhìn toàn cảnh thành phố biển qui nhơn rất đẹp.
",5,0,0,0,0,0
"không gian khá bình dân nhưng thoáng mát, sát cạnh eo gió thuận tiện vừa kết hợp thăm quan và ăn uống, tuy không gian không quá sang trọng nhưng chất lượng hải sản rất ok, giá hợp lý",5,0,0,5,0,0
"nhân viên dễ thương, nhiệt tình",0,5,5,0,0,0
"đẹp, đi lại thuận tiện.. được cái wc ở phòng chờ view tuyệt vời ông mặt trời ",0,0,0,0,4,0
"tổ chức tour rất tốt, tôi và gia đình hài lòng, cảm ơn bạn
",4,0,0,0,0,0
"gia đình đã có dịp trải nghiệm dịch vụ ở đây. tất cả các phòng đều có view biển đẹp, món ăn ngon, nhân viên phục vụ rất ân cần, vui vẻ. mình sẽ giới thiệu bạn bè biết đến.
khách sạn có nhà hàng hoa lớn nhất quy nhơn, món ăn rất ngon",0,5,5,5,0,0
"với các bạn ăn khỏe thì quán có cơm, rau salad và nước sốt ăn thêm, không tính thêm tiền.",0,0,0,3,0,0
yêu nơi này. không khí tuyệt vời. thức ăn ngon và nhân viên rất thân thiện. chúng tôi đến đây hai lần trong một ngày để thử những thứ khác nhau.,5,0,5,5,0,0
"khá lý tưởng cho các tín đồ mua sắm hoặc đơn giản chỉ đi chơi cho đổi không khí, được ngắm các gian hàng đẹp, được ăn uống, đc xem phim.",4,0,0,0,0,0
"uy quy nhơn là nơi có đồ ăn rất rất ngon và rất rất rẻ, tuy nhiên ở quê hương đồ ăn bình thường, gía mắc, phục vụ bình thường chả có gì ghi dấu ấn",0,0,0,5,0,0
chiếc xe rất sạch sẽ và thoải mái.,0,0,0,0,4,0
chất liệu và màu sắc của ghế sofa nhìn không được sang trọng và phù hợp với khách sạn sao.,0,2,0,0,0,0
"tôi đến đây năm trước, và gần đây vừa trở lại cho một chuyến thăm ngắn. thức ăn hơi khác so với những gì tôi nhớ nhưng nói chung là rất tốt. 
không khí ấm cúng và đội ngũ nhân viên tuyệt vời như mọi khi. rất khuyến khích khi bạn đi du lịch một mình, bạn không thể tìm thấy những người bạn mới ở bất cứ đâu nhanh hơn thế này.",5,0,5,5,0,0
"sân bay thiết kế đẹp, thoáng mát. các sản phẩm đặc sản địa phương đa dạng nhưng hầu hết du khách sẽ không mua đồ ở sân bay vì  giá khá cao. khu vực chờ được bố trí rất khoa học và thoải mái.",0,0,0,0,4,3
"ngày: thuê xe máy của anh hoài bảo đi quanh tp và ra sunfbarh có mặt tại sbay quy nhơn bắt xe về ksanp. và pn mk nhận phòng lúch30. nằm nghỉ lúc rồi đi lượn ăn ltinh quanh thành phố - sunfbar : nên đi vào buổi chiều tầm-6h vìh30 bắt đầu nên đèn trời vẫn còn sáng nên chụp hình sẽ rất đẹp. ngoaig ra lúc đó ngoài biển cũng đông ng tắm nên rất nhộn nhịp ngày: kì co - eo gió - trung lươngh sáng cmk bắt đầu lên đường. chỗ này cách thành phố tầm-30km. - kì co mk mua theo tourk/1ng . bao gồm: cano đi chiều ,tắm biển , lặn ngắm san hô. khi về nhà hàng dc ăn hải sản món . về ăn uống nghỉ ngơi thoải mái rồi ra eo gió - eo gió là eo biển lớn và đẹp nhất việt nam. chụp ảnh sống ảo ở đây thỳ miễn chê luôn ạ. vé vàok thôi nhé vì vẫn còn sớm nên pn mk đi sag khu dã ngoại trung lương - khu dã ngoại này k quá rộng. phía dưới có quán cafe sát biển tone màu xah trắng cực xih vs những chiếc lều vintage. từ trên quán cf nhìn xuống nc biển xah ngắt mà tiếc k mag đồ tắm xuống ngày: phú yên từ qn sang py cách nhau khoảngkm nhưng vì nghe nói cảh bên đường khá đẹp nên cmk đã chọn đi bằng xe máy. nghĩ lại mà thấy đứa khoẻ thật  cban có thể bắt xe buyt hoặc taxi nhé  - bãi xép - phim trường “hoa vàng cỏ xanh” vé vào cổngk . ở đây đẹp như thiên đường luôn. đứng từ trên nhìn xuống đẹp dã man luôn. thyk nhất biển chỗ này luôn. - gành đá đĩa : mãi hơnh cmk mới sag đây. vé vào cổngk tiện đương đi về tp qn luôn ngày: hòn khô - tháp đôi - gềnh ráng - hòn khô: đi cano rak ở đây có mỗi c cầu. gần giống như kì co  không nên đi vì ở đây nta đag thi côngnên bị cấm r ạ và cũng k dc đẹp như ở kì co - tháp đôi vé vàok - ghềnh ráng mk cũng chỉ ra bãi đá trứng chụp ảnh rồi về ngày: lượn quanh tp đi mua quà và ra sunfbar ở trong này rất nhiều quán cafe đẹp nên tối nào ăn uống xog cmk cũng đi cafe tính ra mỗi người hết tầmtr5-8tr ",4,0,0,4,0,0
"nói, sin chow xin chào, khi bạn vào và nói, hãy tiếp tục cảm ơn bạn, khi bạn đã hoàn thành. 
xe taxi thường chỉ có một vài đô la vì vậy làm tròn số dễ dàng và chỉ tốn của bạn khoảng xu nhiều hơn.",0,0,0,0,3,0
ngắm bình minh tuyệt vời.,0,0,0,0,0,0
"mình ko thích pizza lắm, lớp vỏ bánh quá dày tuy nhiên, với giá cả này thì chất lượng vậy là ổn phục vụ lâu, chờ hơn nửa tiếng mới ra món ko gian quán hẹp",0,0,0,2,0,0
"thị trường mẹ và bé quy nhơn về mặt chung shop này bán giá cả rẻ hơn các shop khác, tư vấn tận tâm, duyệt.
",0,0,0,0,0,5
"âm thanh hay ấm cúng, cuộc vui luôn được tiếp diễn không đứt quảng. phục vụ nhiệt tình chỉ cần gọi là có. năm sao
",5,0,0,0,0,0
"chú cho thuê xe nhiệt tình, giao xe ngay sân bay rất tiện đi lại và trả xe không phải tốn tiền taxi lên xuống tp quy nhơn.
",0,0,0,0,4,0
"quán ốc vỉa hè cô xí nhưng đầy chất lượng , ăn ở đây đúng đáng đồng tiền , đồ ăn cực ngon, mới đi ăn nãy giờ nghĩ lại lại thèm , quán với đủ các loại ốc các loại , ghẹ cua , có cả cháo và trộn , giá cả lại phải chăng, không đắt lắm nên các bạn có dịp nên ghé ăn thử , không gian cũng khá sạch sẽ , ăn xong có nước rửa tay , cháo mọi bữa mình ăn thấy ngon lắm nhưng hôm nay thấy vị không được như ngày xưa mình ăn nữa, không biết là sao, nhưng dù sao đồ ăn ở đây vẫn rất ngon,",0,0,0,4,0,0
"hơi tệ, nhân viên nhiệt tình nhưng có lần ko biết giá nước, phim gắn thì tại sao lại có những đứa u10 vào ồn ào, mất trật tự.",2,0,0,0,0,0
"đa phần mình hay vào đây xem phim  ăn uống, giá rất ok, ko quá mắc lại rất sang  đẳng cấp ",2,0,0,0,0,0
"đúng nghĩa với cái tên của quán, kem ý phong cách làm việc phong cách của quán và thức ăn rất tây và ngon ạ. quán có kem bánh nước, rất ngon đúng với đồng tiền mình bỏ ra.view đẹp sang trọng không gian ko chật ko rộng nhưng ấm cúng. với tầm giá tiền đó thì rất hợp lý cho các bạn sinh viên hay gia đình nhé. đã ăn là muốn ăn nữa : mình đã thưởng thức và sẽ đến để tiếp tục thưởng thức thêm nhưng món ngon tiếp theo. very good.",0,0,0,5,0,0
"đồ ăn khá ngon, thực đơn phong phú, cách phục vụ khá chuyên nghiệp.",5,0,5,5,0,0
nước hồ bơi cảm giác không sạch lắm.,2,3,0,0,0,0
"là một quán nhậu, với cách nấu và bài trí bình thường, tôi đã làm birtbday cho con gái ở đây, được nhà hàng trang trí và có chú gấu đón tiệc rất dễ thương, tôi thích nhất món cá chình nướng muối ớt của nhà hàng",0,0,0,3,0,0
"tụi mình rất hài lòng về chuyến xe này. có trung chuyển từ khách sạn ra bến xe. tiện ích trên xe thì ok, chỗ nằm dài thoải mái, lại còn mỗi khách được một hộp sữa uống lót dạ nữa, trước khi xuống xe còn được phát khăn lạnh để lau mặt cho mát mẻ tỉnh táo sau chuyến đi dài. lại còn bật bài hát riêng của xe nữa. nói chung là hài lòng lắm.",0,0,0,0,5,0
